   10.000000000000000        3.0000000000003982E-006   2.9999999999995308E-006   1.0000000000001327E-006
   18.000000000000000        8.0000000000001945E-006   2.9999999999995308E-006   2.3000000000000451E-005
   34.000000000000000        3.0999999999999778E-005   1.6000000000000389E-005   5.5999999999999626E-005
   62.000000000000000        2.0100000000000066E-004   7.4999999999999546E-005   1.1200000000000012E-004
   116.00000000000000        1.4750000000000006E-003   4.5599999999999981E-004   2.9299999999999986E-004
   214.00000000000000        1.0021000000000000E-002   3.1160000000000007E-003   1.1879999999999981E-003
   396.00000000000000        6.8277999999999991E-002   2.0462000000000008E-002   6.3519999999999965E-003
   732.00000000000000       0.51105899999999993       0.14680500000000007        3.8128999999999968E-002
   1353.0000000000000        3.5609939999999995        1.1430229999999995       0.26040099999999988     
   2499.0000000000000        76.164180999999999        6.9824240000000088        1.4187170000000009     
