   10.000000000000000        2.9999999999995308E-006   2.0000000000002655E-006   9.9999999999926537E-007
   15.000000000000000        2.9999999999995308E-006   4.0000000000005309E-006   3.9999999999996635E-006
   23.000000000000000        1.0000000000000460E-005   8.9999999999994598E-006   2.5999999999999981E-005
   36.000000000000000        5.6999999999999759E-005   2.9999999999999645E-005   6.4999999999999954E-005
   56.000000000000000        1.5100000000000009E-004   8.9999999999999802E-005   7.4999999999999546E-005
   87.000000000000000        5.6499999999999953E-004   3.7799999999999986E-004   1.7999999999999960E-004
   135.00000000000000        2.5659999999999988E-003   1.7649999999999992E-003   4.3499999999999962E-004
   209.00000000000000        9.3910000000000000E-003   5.1420000000000007E-003   1.3339999999999984E-003
   324.00000000000000        3.6000000000000004E-002   2.0180999999999991E-002   3.5130000000000022E-003
   501.00000000000000       0.14743699999999998        6.2898000000000009E-002   1.1919000000000013E-002
