! Matrix size: 0100
 0.510905      1.23336     0.943160     0.168829E-01  1.25224     0.254972      1.67434     0.473105      3.03539      1.17287     0.316452     0.379445E-02  1.91468      2.75883     0.405357     0.622337      3.67848     0.675315E-01  1.24508      2.73680     0.599667E-01  3.33894     0.219501     0.659873     0.408888     0.574162     0.179444     0.763452E-01 0.250914     0.105548      1.19225      2.01677     0.667246      1.23766      1.91744      1.17825     0.934442E-01  1.15041     0.919625     0.227331     0.148584     0.764101      2.42770      1.38826     0.134199     0.835667      1.09030     0.438379      1.05798     0.459776     0.274257E-01 0.123223      1.88803     0.253267     0.202955     0.873683E-01 0.410304      1.17234     0.319622      3.32192     0.988669      1.61242     0.720945E-01 0.914269E-01  1.28788     0.154828     0.190083      5.44942      1.16112      1.15831     0.168613      2.18483     0.181581     0.469623     0.373777      4.04870     0.243925     0.324329     0.774355     0.217340E-01  2.26235     0.659801     0.886820     0.153699E-02 0.994961     0.790446     0.429493     0.505286E-01 0.114866      1.47054     0.368397E-01 0.524186      1.20294      3.26721      3.40650     0.337442      2.14016      1.38814     0.735522    
 0.798413     0.409059     0.917423      3.44691     0.442646     0.787735     0.697653     0.878303     0.263064E-01 0.126775     0.807052     0.123184     0.904803      1.41851     0.103381     0.318783     0.437695     0.124737     0.226177E-01  1.68963     0.906648E-01  1.44792      1.44646      1.20301     0.252483     0.569033     0.105905      2.13839     0.160750     0.755119     0.887719      3.62843      1.07390     0.125610     0.361591      2.61404     0.772689E-01 0.142307     0.194531     0.647370     0.334702     0.119301     0.439151      1.19777     0.960814      1.24378      1.12506     0.238213      1.46937     0.144734     0.215693     0.293641     0.146772      1.17748      5.63490     0.563112      1.31872      4.69680     0.540785      1.93153     0.198317     0.421970     0.134929     0.407700E-01 0.604852      5.46338     0.592330     0.689984     0.226468      1.09312     0.404400      1.36269      4.26784      1.21533      1.09079     0.152402     0.647952     0.439734E-01  3.54709     0.443423     0.348584     0.630868      1.57896     0.983819     0.380035     0.157256     0.415466     0.485357E-03 0.705030     0.486425      5.60161     0.229671      1.03206      4.14874     0.387606      1.96706     0.664066     0.353243     0.905677E-01
  1.90909     0.472078     0.332284      1.09115     0.480691     0.849128      1.63495     0.339096      1.16107     0.665688     0.474414E-01 0.123883     0.417095      2.16703     0.706755      2.33183     0.328246      1.11850     0.186359     0.403568     0.432568E-01 0.216917      3.04841     0.598345     0.584089     0.806163     0.857254     0.376222     0.749817E-01 0.664763     0.276231     0.132349     0.821977     0.611483     0.380845      2.08051     0.591777      1.54737      2.12756      2.88886     0.965128     0.323283     0.593626E-02  1.64498     0.865963     0.604184     0.146022     0.115368      1.20102      1.62902     0.344984      1.25902     0.639072      1.00367     0.913453      2.58062     0.784899     0.372476     0.581558      1.91887      2.42447      1.41419     0.443808      1.80555      2.32847     0.472565     0.937977      1.15017      1.82637      3.48380     0.550223      1.95702     0.566523     0.107582     0.673911E-01 0.742227     0.361382      1.25557     0.271657     0.676295      3.36201     0.948195      2.39017     0.159792     0.325521E-01  2.08786     0.479280     0.193610      2.83169     0.526332     0.413932     0.315059     0.693812     0.669240     0.513243     0.645933      2.47542      1.08361      2.94020    
  1.25177     0.802283     0.857169E-01 0.558037      3.21464     0.931087     0.207359      1.83403     0.440095      1.66311      1.57566     0.175663     0.128299     0.356373E-01 0.773735      1.91533     0.181431E-01 0.285963E-02  1.29849     0.950287     0.679319      1.35503     0.100736     0.112943E-01 0.433126     0.594323     0.504857     0.539005     0.407125     0.301823E-01  1.15950     0.361275      1.92062      2.53224     0.456075     0.677901E-01  2.48512      1.42864      1.88986      5.13835     0.813049     0.140531      1.28246      1.61781     0.249437E-01 0.188880E-01 0.655985      1.33790      2.18221     0.288126E-01  1.44515     0.763186     0.188952      1.87109      1.30541     0.142886      3.04462     0.334625      2.19589      4.94106     0.204284      1.58296      1.08325     0.334072     0.509856     0.755448     0.100928E-02 0.776210      1.56581      2.12175     0.163768      2.72016     0.443003     0.537299      1.01217     0.399844     0.820883E-01 0.957160      1.15335     0.337509      2.33130     0.361587      1.78650     0.842559     0.877427      1.11511     0.321480     0.403713E-01  1.14827      1.45000      1.57506      1.12006     0.807186      1.41379     0.963624     0.747109     0.977081E-01 0.889178     0.785318E-01
 0.631020E-01 0.100885     0.209950     0.978081     0.159703E-01  3.05032     0.319016     0.440156E-01  4.18304      1.10039     0.776700     0.180737     0.389518E-02 0.407047      2.86218      2.09989      2.21558     0.233322      1.42291     0.603364     0.249292E-01 0.521955E-01 0.934844E-02  1.99394     0.794618     0.853824     0.883428      1.20322     0.332649     0.386792     0.480666     0.128931     0.222805     0.201381     0.110234      1.41123      1.14752      2.49876      3.79118     0.110234      1.05482     0.983534     0.666076     0.150744      2.51356      1.56781      1.26087     0.869795     0.752160     0.178789     0.549610     0.497025      3.28403      2.91788      1.69285     0.105559      1.06222     0.849929     0.709313     0.190475     0.663739      1.28736      1.84632      2.09016     0.429249      1.57716      1.23516      1.22698     0.452231      3.11186      1.00652     0.330701     0.763456E-01  1.36760     0.374717     0.923938     0.530914     0.467812     0.912252      1.33098     0.138669     0.120751E-01  1.39720     0.738137     0.319405E-01  3.23183     0.365368      1.17440     0.726062      2.31335     0.153860     0.324469      3.11420     0.230205      1.25892     0.358357E-01  2.76519     0.105170E-01 0.370432    
  1.48124      6.81021     0.315529      2.37223      2.85991     0.175076     0.166462     0.638787     0.345510E-01 0.339672     0.840710     0.214772      1.23936      2.38878     0.741268      2.21572     0.149306     0.587080      1.76452     0.576648E-02  1.46363     0.293516      2.20205     0.986403     0.194433     0.920316      2.91401     0.583108E-01  1.15545      3.65499      2.78894     0.921656     0.193596     0.423178      2.01820     0.126599     0.843916E-01  1.61160     0.187375     0.139113     0.334982E-03 0.811112      1.01325      1.38396     0.510489     0.607466      1.65371     0.556884      1.19077     0.280667E-01 0.378985      1.18507      1.55264      1.19986     0.469214E-01  2.18413     0.538101     0.943430      1.17452     0.102337      1.42643      2.00542     0.943669      1.74483     0.691906     0.413464E-01 0.302728      4.73586     0.928356     0.814103      1.08448     0.527669      1.27169     0.798957     0.180388     0.913784E-01  1.74442     0.461103     0.404252     0.244226      1.29353     0.911487      1.23872     0.282534     0.488141      1.43490     0.599762     0.538364     0.302776      2.23845     0.402960     0.727725     0.219653     0.375802     0.498167     0.359149E-01 0.129877      1.89119     0.206086    
  1.26912     0.837091     0.633485      2.48727     0.389939      4.43325     0.726770     0.352864     0.249748     0.227846     0.571644E-01 0.441378     0.225222      2.47496     0.480362      1.19415      1.85870      1.19678     0.688693     0.891822E-01 0.813948     0.364077E-01 0.415706      1.66149      1.34742     0.619981     0.941781     0.316885     0.881801E-01  1.67328     0.512237     0.195542      1.75621     0.385502     0.121725     0.835755     0.534091     0.283150      1.79300     0.582619      1.28496     0.496252E-02  2.02504     0.641358     0.345229     0.779879     0.825687     0.758550      1.24115     0.593832     0.625945     0.569020      1.34670     0.595264      1.68301     0.519442      2.11098      1.48914     0.257001      1.40392      1.78608     0.802496      1.63801     0.691699     0.354534      1.79409     0.164431     0.241350      1.70634      1.20995      1.52812      1.98114     0.164240      1.88881     0.965782E-01 0.202891      1.11213     0.305386E-02  3.16089     0.840193     0.900697     0.465666      3.50669      1.45459     0.535809      1.71345     0.412175     0.333491     0.340028      4.68958      2.35591     0.356538     0.331153E-01  1.93982     0.453689      1.50312      1.23958     0.481794     0.587295    
  6.03979     0.339057E-01 0.783024     0.223792     0.882117     0.366863     0.804990     0.200030E-01 0.276188     0.829201     0.962791E-01 0.212514     0.380813     0.939359     0.483358     0.340240E-01 0.966574E-01  1.36845     0.293661      1.47833     0.188775      1.53775     0.425028     0.219796     0.790921     0.760704      2.15663     0.777420E-01 0.580701E-01 0.405758      3.39835     0.620707     0.522725     0.459808     0.628888     0.333241     0.223887      1.57610      1.58870      1.11321      1.05051     0.930138      1.45199      1.94807     0.160284      2.44554      2.78770     0.245876      1.02717     0.545897     0.498632     0.363647E-01 0.336433     0.133613     0.118788     0.232138     0.436471      1.08271     0.803689     0.177189      2.70981     0.242589E-01  1.40200     0.194828E-01  4.13217      1.50072      1.32954     0.121105      1.66003      2.21366     0.707576     0.858165     0.199060     0.275313     0.876088      1.92549      1.35961      1.59705     0.851285      1.59158      1.16124     0.251267      1.07891     0.341398      1.48909     0.476927     0.872139      3.07325      1.34280      1.22309     0.509816     0.913516     0.208211      2.75828     0.379702      1.12045      3.11819      1.41170      2.73672    
 0.422476     0.690992      2.96430      1.86288     0.584496     0.366003      1.70479     0.575913     0.210527E-01 0.258606      2.17625     0.593979     0.104505     0.157184      2.48782     0.674681      1.91389     0.376103     0.429920      2.09275      2.13115      2.06980     0.392604E-01 0.352253      4.65999      1.72295      2.61252     0.996824      3.90498      1.23665      1.85638     0.316738     0.680323     0.836558     0.578094     0.954055      2.36624     0.305927     0.583168      2.13433     0.211522     0.431959     0.179422     0.187008      4.93386     0.607919     0.248364     0.443196     0.226932      1.41949      1.13011     0.859650E-01  2.00873     0.393789     0.250830E-01 0.231152      4.28995      1.13713     0.754150     0.171171     0.126411     0.507208      1.44917     0.510195      1.62395      1.60237      1.07871     0.266003E-01 0.106970     0.806544E-01  1.05491      1.09407     0.509247E-01 0.820200     0.315837      3.07701     0.332385E-01 0.935041E-01 0.398862      1.66975     0.307302     0.610432     0.489190     0.294785     0.433381E-01 0.886013     0.960172      1.28815     0.124704E-01  1.53443     0.202371     0.356141      2.62006     0.475629     0.194358     0.493125E-01 0.717023      2.12551     0.199099    
 
  1.46749     0.190407     0.943855     0.306635     0.570609E-01 0.768705     0.128326E-01 0.148701     0.187664     0.473115     0.499834E-01  1.12883     0.186611E-01  1.60015     0.994941     0.111379     0.848689     0.130995      1.77562     0.815285     0.567523     0.685710E-03  2.20380      5.43815     0.591768     0.414193      1.09263      1.66539     0.501352     0.530813     0.112677      1.12628     0.220603      1.07703     0.671996     0.170962     0.797138E-01  1.25551      2.81913      3.71422      1.80898      1.50244      2.79055     0.134203E-01  1.30383     0.207770     0.347337      1.60410     0.719530     0.152105      2.28439      2.25168      2.61300     0.229027      1.48157     0.798975     0.679122     0.307492     0.243035      1.77682      1.44908      1.07960      2.22515     0.832036     0.364822     0.305851     0.565735     0.858313     0.377875     0.582878     0.650935E-01  1.35849      1.12322     0.419140     0.356569E-01 0.268896      1.40377     0.346994     0.786852     0.641923     0.383263      3.69742      1.83420      2.18477     0.771424      3.97322      2.20120     0.130628     0.368912     0.564192     0.203827     0.282243      1.95937     0.607221     0.488128     0.815309      3.08807     0.264635     0.689996    
  2.63925     0.335087      1.23362      1.04606     0.391956     0.737167     0.936936     0.562851      1.56728     0.252503     0.587424     0.280498      3.47665     0.169753      1.28143      1.92442     0.100740     0.294448     0.847864     0.105540      1.86441     0.239052      1.15393     0.226124     0.910343     0.312106     0.421330      1.85165      1.05146     0.834746      1.28559     0.100811     0.500586      1.49494      3.05000     0.148341      1.09024     0.223177     0.448992     0.768584     0.716872      1.56861      1.31238      1.87076      5.16884     0.206090     0.449040     0.442576      1.07705     0.293902     0.926883     0.860317     0.240977E-01  1.08920     0.952264E-01  1.26446     0.189550      2.02152     0.605437     0.879377     0.160319      1.56711     0.927620     0.222797     0.778779      3.21488     0.187910      3.49688     0.965263      4.50074      1.12021      1.91249     0.375297      1.02007      1.27585     0.461540     0.106705      1.58974      1.92694     0.427770E-02 0.896155     0.874624     0.916189     0.325391      2.83647     0.429196E-01  1.94593     0.442885     0.558953     0.165547     0.239670     0.521048     0.993211     0.587566     0.362084     0.653300      2.87279     0.783770E-01 0.613850E-01
 0.510608     0.131391      1.71146      2.26040      1.53353     0.407547     0.942823     0.219313     0.285997      1.61781     0.484764     0.306991     0.705543      2.53282      1.32445     0.630290     0.277062     0.242621      2.96884      1.13614     0.166440     0.121367      1.54140      1.42764      3.26557     0.689907     0.238048     0.879844      2.21056      2.05136      1.08489     0.319128      1.27041     0.675565     0.667083     0.737268     0.675362     0.508055     0.781976     0.563436     0.418629     0.537204     0.795063E-01 0.778762     0.315937      1.82902      1.17878      2.05431      1.36340     0.887305     0.610939     0.309237      1.71360     0.620809     0.307990     0.701571      1.81924     0.117798     0.650767E-01 0.988076     0.138436      1.68288     0.559689     0.547256      1.15709     0.405658E-01 0.889489      2.47040     0.911696E-03 0.147243E-01 0.700668      2.42235     0.341399     0.948202      2.54851     0.142662     0.796989      1.81921      3.69641     0.282395     0.109599     0.244839      6.70744     0.334948     0.881785      1.13763     0.111979E-01 0.533560     0.833434E-01 0.822236      1.11208      1.67730     0.358434      1.44652     0.227970      1.31995      2.39736     0.105469      1.48524    
 0.399664     0.778412     0.355718     0.601821      5.60202     0.364056      1.25807     0.929170      1.68531     0.511703     0.821842     0.952208     0.352349      2.75767     0.402446     0.406219E-01 0.149028     0.224572     0.373643     0.387186     0.236505E-01  2.15613     0.677181     0.857059      1.07671      1.73714      1.01657     0.564027      1.09447      1.75679     0.299775     0.662571     0.232537     0.302327     0.692047     0.777343     0.896368     0.556658     0.896197     0.525408E-01  1.57201     0.121406     0.522569      1.36270     0.520940     0.557326      1.07896      2.97611      1.92223      2.65047     0.390164      1.87711     0.267952      1.03860      1.32261      1.65897      1.14243     0.257267     0.940861     0.490377      1.05077      3.18928     0.946405     0.925442     0.154862      1.66989      2.99555      1.43840     0.897819      1.02950     0.149011     0.666008     0.645994      1.08283      1.62991     0.884868E-01 0.313039     0.748407      2.56490      1.91535      2.86287      1.01818      1.57076      2.10990     0.244013     0.720551E-01 0.356547      2.00219     0.345709     0.170947      2.13884     0.466022E-01  1.19863     0.581156     0.431906     0.976021     0.429872     0.238411     0.156874    
  1.14551     0.965647      1.35703      5.53056     0.996419     0.329685     0.733713      1.70572      5.93593     0.122321     0.523846     0.127663     0.177826     0.916398     0.287324     0.247868     0.502504E-02 0.864996     0.656933      1.90297     0.127924E-01 0.682290     0.339659E-01 0.739860     0.817967     0.193303      2.18005     0.137728      1.48348     0.179212     0.232585      1.36205     0.401774     0.234101     0.256120      1.68468     0.177815     0.333880      3.06292     0.718732E-01  1.14392     0.160969     0.391713E-02  1.41639     0.786479     0.897849      3.17056     0.113733     0.273858E-01 0.765742     0.157532     0.277718     0.843191      2.00487     0.988421     0.476279E-01  3.56937      1.53397     0.196972     0.899896E-01  1.87248      1.43829      4.73942     0.789533      1.26498     0.600025      2.69145     0.444565     0.172939     0.332726     0.520087     0.186332      1.16223      1.37448      3.10964      2.06000     0.997202     0.463924      1.50244     0.736017     0.821793E-01 0.573096     0.520985     0.200113     0.352597E-01  1.55336     0.247941     0.491609     0.433840E-01 0.156057      2.01925     0.152986      1.37200     0.982118     0.496648      2.68334     0.152882      3.75801     0.115686E-01
  2.87603      1.77785     0.511824      2.75289      1.09235     0.178359     0.393461     0.107647      2.55223      2.64419      1.61728     0.331074     0.317869      1.02394      1.96817     0.421018E-02 0.378917E-01  1.56839     0.966620     0.778597      1.93812     0.301028     0.607798     0.944038     0.222661     0.734199     0.290216      2.30565      1.58179      1.50084      1.57509     0.306387     0.784625E-02  2.01515     0.223905     0.299306     0.291077      1.45672     0.972457     0.413364     0.114249     0.129942      3.65750      1.71383     0.471828      1.69029     0.531057     0.249453      1.19387     0.710182     0.432309     0.633346     0.272705     0.163432      1.41051     0.156160     0.142572E-01 0.519479      1.38850     0.481301E-01 0.525508     0.982695E-01  3.02138     0.155011E-01  1.03427      2.45377     0.538617      3.44489     0.405326     0.288780      2.16748      2.04739     0.516130     0.445323     0.795916     0.435945      3.45819     0.793715     0.415182     0.277489E-02  2.90149     0.289929E-01  1.31329     0.452595     0.695446     0.668941     0.121043     0.841941      3.19706      1.43127     0.723578     0.277394     0.517470      3.68171      1.11771     0.238545     0.494314     0.194243     0.209074    
  1.30426     0.273400      1.14581      3.22074      6.61247     0.482617      1.23959     0.101926      2.99351     0.695954      1.73897     0.328674     0.989854     0.453879     0.315838      1.87117     0.463554     0.574485     0.957955E-02 0.383278     0.328578     0.185843E-01 0.337871      1.79616      1.34497     0.164577      2.19008      1.21699     0.206918     0.552165      1.71215      1.28107     0.823170      2.53436     0.680052     0.873846     0.818093E-01 0.667024      1.03085      2.19017     0.787822     0.197243     0.429068      1.18480     0.705438     0.338829      3.04754     0.481468     0.622862      2.10625     0.400233     0.489515E-01 0.670568E-01 0.174060      3.09103     0.889173     0.947992     0.768184      1.53905      1.68408     0.230867E-01 0.782266     0.324747E-01 0.893005     0.575060     0.674783     0.376955     0.496220     0.496795     0.598817     0.823841E-02 0.231921     0.919541     0.276178     0.669610E-01 0.413549     0.898370     0.360861     0.178180     0.765118      1.60180     0.242650     0.189675E-01 0.611462      1.72374     0.143981     0.427344     0.158062E-01  1.21373      3.72357     0.827002     0.219659      1.94570      4.05703     0.893772     0.224066      1.01409      3.79752      2.48762    
 0.878668     0.811888      1.04594     0.127291E-01 0.791263     0.217639     0.778917      2.46660     0.413840     0.315357E-01  1.54891     0.177801      1.54010     0.459253     0.767815E-01 0.815430E-01 0.407356      1.67500      1.12935     0.614204E-01  1.92707      1.07870      1.18367     0.726015      1.05932     0.314280     0.651793     0.119348      1.32081     0.296526     0.191870     0.420037      1.23683     0.579199      2.15716     0.212830      2.32759      1.65438     0.157726      1.60540      4.06547     0.216778E-01 0.889101     0.942482E-01  1.72264     0.672562     0.835863     0.297029     0.899844      1.10064     0.629374      2.24839     0.238695     0.453104     0.574318      1.39783      1.41762     0.328277E-01 0.945975     0.751545     0.235202E-01 0.447218      2.57181     0.421856      2.04846      1.85551     0.479567     0.835361      1.56630     0.672729     0.782554     0.845578E-01 0.717688      1.31969      1.98002      2.67912      1.45603      2.24679     0.254582E-01 0.868356     0.243744      1.05525      1.27028      4.93593      1.80246     0.194263     0.106283     0.322056E-01 0.567714      4.12259     0.190506      1.75169      1.34953     0.770375     0.423148      2.36613     0.485310      1.04329     0.908505E-01
 
 0.258094E-01  1.37636      1.11476     0.507468     0.858464      1.33314      1.03618      1.39943      1.38262     0.727085      1.41605     0.476112      1.87527      1.92185     0.685187      2.24436     0.388384E-01 0.944949E-01 0.373155     0.436991      2.89283      2.69875     0.851143     0.343755      1.06295     0.318869     0.616571     0.267436      1.68417     0.494852     0.134218     0.184606      1.15728     0.226434     0.534217     0.667667E-01  1.44527      4.76868     0.485039      2.05131      4.35219     0.834105      1.16853     0.150281     0.115851     0.230970E-01  1.51200      1.88006     0.393099     0.510751     0.619966      1.18953     0.860535      3.10881     0.996660     0.783921E-01  1.29798      1.77381      1.15091     0.268718     0.272244      2.13794     0.363196     0.599563      5.28343     0.865819     0.441345E-01 0.330795      2.33780     0.545689E-01  1.12813      2.09635     0.276733E-01 0.974687E-01 0.552863     0.764984     0.327021     0.958164     0.236957     0.464249     0.651116     0.753225      1.97932     0.200495     0.431519      1.27796     0.517905     0.623485     0.129115      1.38881     0.294183     0.210254     0.762140     0.437587     0.643684      2.68787     0.261823     0.996112      1.91601    
 0.917140E-01 0.430577     0.677259     0.319661     0.426427     0.919423     0.758021E-01  1.04357     0.859336      1.73058      1.36444     0.615355E-01 0.429816     0.441160     0.330612      4.30385     0.444696E-01 0.405727     0.605067     0.113912      1.49885      1.12935     0.185147E-01 0.756499      2.26581     0.688039     0.394358      1.18369      6.93996     0.195853     0.345542     0.380656     0.366144     0.208523     0.158578      1.25144      2.65899      1.00380     0.840282E-01  2.97954     0.536852     0.677652      2.86791      1.50367     0.475218      1.99782      1.16805     0.599566     0.253975     0.888434      2.93028     0.945624     0.737763     0.109197     0.983733      1.61348     0.217290     0.843228E-01 0.716498      1.62819     0.493340     0.213115     0.343970     0.218051      1.21124      1.42109      1.24129      2.37388     0.343553     0.207934      3.04110     0.743362     0.779213     0.193176      1.59717      2.98725      1.90829      1.09138      2.13574     0.731968     0.491474     0.507214      2.38498     0.371030     0.827734     0.179278     0.790189E-01 0.183526      1.60849     0.338151     0.323295     0.510308     0.289900     0.309765     0.714436      1.37618      3.28297     0.517232      1.31029    
 0.826722     0.415583E-01  2.63761     0.269729      1.26344      1.38176      1.66935     0.550057     0.470208      1.04012     0.387976     0.574700     0.166887      3.59965     0.348740     0.671752     0.220808      2.07852      1.67433      1.19578     0.132485      1.91237     0.537655      6.05966      1.19942     0.847509E-01 0.348888     0.959865      2.17125      1.71765     0.353650E-01 0.580345     0.761275     0.423973     0.510104     0.275484E-01  2.75345      2.77527      1.47854     0.911499     0.737223      1.44374      2.85521      2.39890     0.894784     0.127536     0.791540     0.222223     0.360221      1.67419     0.202919     0.210189     0.257636     0.742276      1.54520     0.625175     0.899143E-01  2.38450     0.551712      3.89793     0.243103     0.163334E-01 0.172096     0.864477     0.936408      1.38082     0.895345     0.107574     0.884833     0.231126     0.325745     0.448303     0.496303      3.80197     0.160762E-01 0.866835     0.566778     0.699965     0.252252      1.10332      1.51332     0.815746     0.642302      2.87312     0.653692     0.354745     0.624881     0.139418     0.113071     0.216664E-01 0.252888E-01 0.180432     0.954049      1.86904     0.595873     0.347503      1.27964     0.182985      3.03947    
  1.39817      2.07947     0.141709      2.84152     0.410873     0.243485     0.963961     0.925474      2.21095      1.04393     0.858807      1.15098     0.714670     0.215882     0.819699      2.71322     0.455901     0.189190      1.45812     0.720614     0.965123     0.955974E-02 0.560474     0.202695      1.04553      1.87057     0.202030     0.808186     0.246608     0.501640     0.379435E-01  1.25939     0.234406     0.724668      6.31338     0.523824     0.162651E-01  1.88287      3.21092      1.77607     0.520203     0.189180      1.05645      1.03295      1.01582     0.379213     0.766281      1.02127     0.438411     0.615155     0.840832E-01 0.816706      2.81044      1.54005     0.148344     0.738897E-01 0.470186E-01 0.450755      2.44437     0.219124     0.761558E-01 0.166222E-01 0.162366      2.24460     0.352072     0.847682E-01  2.07700     0.556584     0.541519      1.31007      1.11688     0.271030      1.44035     0.440406     0.420642     0.679662     0.139411     0.160968E-01  2.07953      1.60295     0.675896      1.10451     0.315403     0.248666      1.85417     0.303824     0.786529     0.772801     0.751473      1.73585      2.43917      2.19289      1.84427     0.387206     0.219548      5.25945     0.962198     0.608688      1.29026    
